order_id,order_date,region,category,product,quantity,discount,revenue,profit,year,month,month_name,quarter,week,year_month,unit_price,profit_margin
US-2017-126053,2017-12-05,East,Office Supplies,Labels,3,0.0,9.45,4.536,2017,12,Dec,4,49,2017-12,3.15,4.54
US-2017-128447,2017-11-10,West,Office Supplies,Appliances,5,0.0,400.8,112.224,2017,11,Nov,4,45,2017-11,80.16,112.22
US-2017-128447,2017-11-10,West,Office Supplies,Binders,1,0.2,28.79,10.0772,2017,11,Nov,4,45,2017-11,28.79,10.08
US-2014-131275,2014-03-18,West,Furniture,Furnishings,2,0.0,111.0,14.43,2014,3,Mar,1,12,2014-03,55.5,14.43
US-2014-131275,2014-03-18,West,Technology,Machines,4,0.2,1279.97,415.9896,2014,3,Mar,1,12,2014-03,319.99,415.99
US-2014-131275,2014-03-18,West,Office Supplies,Storage,7,0.0,1856.19,334.1142,2014,3,Mar,1,12,2014-03,265.17,334.11
CA-2016-149349,2016-11-12,Central,Furniture,Furnishings,6,0.6,22.75,-8.532,2016,11,Nov,4,45,2016-11,3.79,-8.53
CA-2017-115119,2017-10-26,East,Technology,Phones,1,0.4,61.54,-13.3341,2017,10,Oct,4,43,2017-10,61.54,-13.33
CA-2017-115119,2017-10-26,East,Office Supplies,Binders,7,0.7,81.44,-65.1504,2017,10,Oct,4,43,2017-10,11.63,-65.15
CA-2015-125563,2015-04-11,South,Furniture,Furnishings,2,0.2,67.36,10.104,2015,4,Apr,2,15,2015-04,33.68,10.1
CA-2015-125563,2015-04-11,South,Furniture,Furnishings,3,0.2,54.53,14.3136,2015,4,Apr,2,15,2015-04,18.18,14.31
CA-2015-113152,2015-12-25,East,Technology,Accessories,2,0.0,843.9,371.316,2015,12,Dec,4,52,2015-12,421.95,371.32
CA-2015-113152,2015-12-25,East,Furniture,Bookcases,2,0.2,449.57,56.196,2015,12,Dec,4,52,2015-12,224.78,56.2
CA-2017-165155,2017-09-21,West,Office Supplies,Storage,1,0.0,15.51,3.8775,2017,9,Sep,3,38,2017-09,15.51,3.88
CA-2014-163412,2014-12-20,East,Furniture,Chairs,3,0.1,192.19,36.3018,2014,12,Dec,4,51,2014-12,64.06,36.3
CA-2015-159590,2015-07-18,East,Office Supplies,Art,2,0.0,5.76,1.6128,2015,7,Jul,3,29,2015-07,2.88,1.61
CA-2014-116190,2014-07-26,South,Furniture,Chairs,2,0.0,67.88,18.3276,2014,7,Jul,3,30,2014-07,33.94,18.33
CA-2014-116190,2014-07-26,South,Office Supplies,Labels,13,0.0,162.89,76.5583,2014,7,Jul,3,30,2014-07,12.53,76.56
CA-2014-116190,2014-07-26,South,Furniture,Furnishings,3,0.0,25.71,9.2556,2014,7,Jul,3,30,2014-07,8.57,9.26
CA-2014-168473,2014-12-26,East,Office Supplies,Storage,6,0.0,191.88,19.188,2014,12,Dec,4,52,2014-12,31.98,19.19
CA-2017-168389,2017-12-11,South,Furniture,Tables,6,0.45,721.88,-420.0,2017,12,Dec,4,50,2017-12,120.31,-420.0
CA-2017-168389,2017-12-11,South,Technology,Phones,4,0.2,73.57,-16.5528,2017,12,Dec,4,50,2017-12,18.39,-16.55
CA-2017-168389,2017-12-11,South,Office Supplies,Art,1,0.2,13.58,1.3584,2017,12,Dec,4,50,2017-12,13.58,1.36
CA-2017-168389,2017-12-11,South,Furniture,Chairs,1,0.2,64.78,-12.147,2017,12,Dec,4,50,2017-12,64.78,-12.15
CA-2014-130421,2014-03-03,Central,Office Supplies,Appliances,3,0.8,176.77,-459.6072,2014,3,Mar,1,10,2014-03,58.92,-459.61
CA-2017-142125,2017-10-21,Central,Office Supplies,Binders,6,0.0,38.82,19.41,2017,10,Oct,4,42,2017-10,6.47,19.41
CA-2017-142125,2017-10-21,Central,Office Supplies,Binders,5,0.0,21.9,10.512,2017,10,Oct,4,42,2017-10,4.38,10.51
CA-2017-141138,2017-11-10,West,Technology,Accessories,7,0.0,111.79,43.5981,2017,11,Nov,4,45,2017-11,15.97,43.6
CA-2017-152135,2017-03-16,East,Technology,Phones,8,0.4,445.44,-81.664,2017,3,Mar,1,11,2017-03,55.68,-81.66
CA-2016-151974,2016-09-22,East,Office Supplies,Labels,5,0.2,16.52,5.369,2016,9,Sep,3,38,2016-09,3.3,5.37
CA-2017-154102,2017-02-06,West,Office Supplies,Paper,5,0.0,29.9,13.455,2017,2,Feb,1,6,2017-02,5.98,13.46
CA-2015-139780,2015-12-31,Central,Office Supplies,Binders,8,0.0,116.4,52.38,2015,12,Dec,4,53,2015-12,14.55,52.38
CA-2016-114748,2016-10-09,West,Office Supplies,Art,1,0.2,1.41,0.1584,2016,10,Oct,4,40,2016-10,1.41,0.16
CA-2016-114748,2016-10-09,West,Furniture,Furnishings,2,0.2,169.57,0.0,2016,10,Oct,4,40,2016-10,84.78,0.0
US-2014-115189,2014-12-30,East,Technology,Phones,6,0.4,251.96,-50.3928,2014,12,Dec,4,1,2014-12,41.99,-50.39
US-2014-115189,2014-12-30,East,Furniture,Tables,3,0.4,523.76,-192.0468,2014,12,Dec,4,1,2014-12,174.59,-192.05
CA-2016-163594,2016-04-12,West,Office Supplies,Paper,3,0.0,19.44,9.3312,2016,4,Apr,2,15,2016-04,6.48,9.33
CA-2016-163594,2016-04-12,West,Furniture,Chairs,3,0.2,194.35,-36.441,2016,4,Apr,2,15,2016-04,64.78,-36.44
CA-2016-163594,2016-04-12,West,Office Supplies,Binders,3,0.2,36.62,13.734,2016,4,Apr,2,15,2016-04,12.21,13.73
CA-2016-127243,2016-11-28,East,Technology,Phones,3,0.4,340.18,-73.7061,2016,11,Nov,4,48,2016-11,113.39,-73.71
CA-2016-127243,2016-11-28,East,Office Supplies,Fasteners,8,0.2,12.67,2.6928,2016,11,Nov,4,48,2016-11,1.58,2.69
CA-2016-127243,2016-11-28,East,Office Supplies,Binders,2,0.7,6.89,-5.0512,2016,11,Nov,4,48,2016-11,3.44,-5.05
CA-2016-127243,2016-11-28,East,Office Supplies,Storage,2,0.2,32.54,-7.7292,2016,11,Nov,4,48,2016-11,16.27,-7.73
CA-2016-127243,2016-11-28,East,Furniture,Chairs,7,0.3,347.8,-24.843,2016,11,Nov,4,48,2016-11,49.69,-24.84
CA-2017-161851,2017-04-15,South,Office Supplies,Binders,3,0.7,15.57,-11.937,2017,4,Apr,2,15,2017-04,5.19,-11.94
CA-2015-110345,2015-03-09,South,Office Supplies,Labels,2,0.2,4.61,1.6704,2015,3,Mar,1,11,2015-03,2.31,1.67
CA-2014-107769,2014-10-28,Central,Technology,Phones,2,0.0,257.98,74.8142,2014,10,Oct,4,44,2014-10,128.99,74.81
US-2017-123862,2017-01-07,West,Office Supplies,Storage,11,0.0,153.78,44.5962,2017,1,Jan,1,1,2017-01,13.98,44.6
US-2017-123862,2017-01-07,West,Office Supplies,Storage,3,0.0,61.02,0.6102,2017,1,Jan,1,1,2017-01,20.34,0.61
US-2017-123862,2017-01-07,West,Office Supplies,Supplies,7,0.0,110.11,31.9319,2017,1,Jan,1,1,2017-01,15.73,31.93
US-2017-123862,2017-01-07,West,Office Supplies,Fasteners,1,0.0,7.89,3.5505,2017,1,Jan,1,1,2017-01,7.89,3.55
CA-2017-100580,2017-08-13,West,Office Supplies,Binders,3,0.2,36.02,11.7078,2017,8,Aug,3,32,2017-08,12.01,11.71
US-2017-145597,2017-11-02,Central,Office Supplies,Art,4,0.2,54.34,5.4336,2017,11,Nov,4,44,2017-11,13.58,5.43
CA-2014-132787,2014-09-19,West,Office Supplies,Storage,6,0.0,92.52,24.9804,2014,9,Sep,3,38,2014-09,15.42,24.98
CA-2015-136224,2015-05-31,South,Office Supplies,Art,3,0.2,10.27,1.1556,2015,5,May,2,22,2015-05,3.42,1.16
CA-2016-105732,2016-09-13,Central,Office Supplies,Storage,3,0.0,40.74,0.4074,2016,9,Sep,3,37,2016-09,13.58,0.41
CA-2016-105732,2016-09-13,Central,Office Supplies,Labels,5,0.0,14.4,7.056,2016,9,Sep,3,37,2016-09,2.88,7.06
CA-2016-105732,2016-09-13,Central,Technology,Phones,5,0.0,149.95,41.986,2016,9,Sep,3,37,2016-09,29.99,41.99
CA-2016-105732,2016-09-13,Central,Office Supplies,Supplies,2,0.0,16.9,5.07,2016,9,Sep,3,37,2016-09,8.45,5.07
CA-2016-105732,2016-09-13,Central,Office Supplies,Paper,3,0.0,17.61,8.4528,2016,9,Sep,3,37,2016-09,5.87,8.45
CA-2016-105732,2016-09-13,Central,Office Supplies,Appliances,2,0.0,378.0,136.08,2016,9,Sep,3,37,2016-09,189.0,136.08
CA-2016-105732,2016-09-13,Central,Office Supplies,Paper,3,0.0,17.64,8.6436,2016,9,Sep,3,37,2016-09,5.88,8.64
CA-2016-105732,2016-09-13,Central,Office Supplies,Storage,6,0.0,373.08,100.7316,2016,9,Sep,3,37,2016-09,62.18,100.73
CA-2016-105732,2016-09-13,Central,Furniture,Furnishings,14,0.0,1336.44,387.5676,2016,9,Sep,3,37,2016-09,95.46,387.57
CA-2016-105732,2016-09-13,Central,Technology,Phones,3,0.0,29.97,0.2997,2016,9,Sep,3,37,2016-09,9.99,0.3
CA-2017-108035,2017-11-29,South,Furniture,Chairs,2,0.2,390.37,48.796,2017,11,Nov,4,48,2017-11,195.18,48.8
CA-2017-108035,2017-11-29,South,Furniture,Furnishings,5,0.2,101.52,19.035,2017,11,Nov,4,48,2017-11,20.3,19.04
CA-2017-160031,2017-12-04,East,Office Supplies,Paper,3,0.2,74.35,23.235,2017,12,Dec,4,49,2017-12,24.78,23.24
CA-2017-147844,2017-05-02,West,Office Supplies,Paper,5,0.0,15.7,7.065,2017,5,May,2,18,2017-05,3.14,7.06
CA-2017-147844,2017-05-02,West,Office Supplies,Art,3,0.0,59.52,15.4752,2017,5,May,2,18,2017-05,19.84,15.48
CA-2017-147844,2017-05-02,West,Office Supplies,Paper,5,0.0,34.4,15.824,2017,5,May,2,18,2017-05,6.88,15.82
CA-2016-110975,2016-12-25,East,Furniture,Tables,2,0.4,313.18,-120.0508,2016,12,Dec,4,51,2016-12,156.59,-120.05
CA-2016-110975,2016-12-25,East,Furniture,Chairs,3,0.1,866.65,173.3292,2016,12,Dec,4,51,2016-12,288.88,173.33
CA-2014-141649,2014-09-30,East,Office Supplies,Appliances,6,0.2,795.41,59.6556,2014,9,Sep,3,40,2014-09,132.57,59.66
CA-2014-124807,2014-07-12,Central,Office Supplies,Paper,9,0.2,35.86,12.9978,2014,7,Jul,3,28,2014-07,3.98,13.0
CA-2014-124807,2014-07-12,Central,Technology,Accessories,4,0.2,23.84,3.278,2014,7,Jul,3,28,2014-07,5.96,3.28
CA-2016-110009,2016-09-08,West,Furniture,Furnishings,1,0.0,43.13,14.6642,2016,9,Sep,3,36,2016-09,43.13,14.66
CA-2016-110009,2016-09-08,West,Office Supplies,Paper,7,0.0,30.87,14.2002,2016,9,Sep,3,36,2016-09,4.41,14.2
CA-2017-168172,2017-08-06,East,Office Supplies,Supplies,4,0.0,70.12,21.036,2017,8,Aug,3,31,2017-08,17.53,21.04
CA-2015-100146,2015-05-14,West,Furniture,Bookcases,5,0.15,509.96,41.9965,2015,5,May,2,20,2015-05,101.99,42.0
CA-2015-100146,2015-05-14,West,Furniture,Furnishings,3,0.0,122.91,34.4148,2015,5,May,2,20,2015-05,40.97,34.41
CA-2015-100146,2015-05-14,West,Furniture,Chairs,2,0.2,97.57,-6.098,2015,5,May,2,20,2015-05,48.78,-6.1
CA-2015-100146,2015-05-14,West,Furniture,Chairs,3,0.2,722.35,81.2646,2015,5,May,2,20,2015-05,240.78,81.26
CA-2017-152079,2017-01-20,Central,Office Supplies,Labels,5,0.2,11.52,4.176,2017,1,Jan,1,3,2017-01,2.3,4.18
CA-2016-129728,2016-05-30,West,Furniture,Furnishings,8,0.0,167.84,11.7488,2016,5,May,2,22,2016-05,20.98,11.75
CA-2014-121769,2014-04-08,East,Furniture,Tables,1,0.4,172.11,-94.6605,2014,4,Apr,2,15,2014-04,172.11,-94.66
CA-2014-103058,2014-07-23,East,Technology,Accessories,2,0.0,99.98,7.9984,2014,7,Jul,3,30,2014-07,49.99,8.0
CA-2017-121125,2017-05-30,West,Technology,Phones,1,0.2,156.79,17.6391,2017,5,May,2,22,2017-05,156.79,17.64
CA-2017-121125,2017-05-30,West,Technology,Accessories,2,0.2,35.36,-3.094,2017,5,May,2,22,2017-05,17.68,-3.09
CA-2017-121125,2017-05-30,West,Furniture,Furnishings,1,0.2,13.59,-0.3398,2017,5,May,2,22,2017-05,13.59,-0.34
US-2016-114013,2016-03-13,East,Furniture,Chairs,2,0.3,386.68,-5.524,2016,3,Mar,1,10,2016-03,193.34,-5.52
US-2016-114013,2016-03-13,East,Technology,Accessories,5,0.2,379.96,47.495,2016,3,Mar,1,10,2016-03,75.99,47.5
US-2016-114013,2016-03-13,East,Technology,Phones,3,0.4,539.91,-116.9805,2016,3,Mar,1,10,2016-03,179.97,-116.98
US-2016-114013,2016-03-13,East,Office Supplies,Paper,5,0.2,41.24,13.9185,2016,3,Mar,1,10,2016-03,8.25,13.92
US-2016-114013,2016-03-13,East,Office Supplies,Binders,1,0.7,51.9,-41.5176,2016,3,Mar,1,10,2016-03,51.9,-41.52
US-2016-114013,2016-03-13,East,Office Supplies,Storage,5,0.2,552.56,-138.14,2016,3,Mar,1,10,2016-03,110.51,-138.14
US-2016-114013,2016-03-13,East,Office Supplies,Binders,5,0.7,23.16,-15.44,2016,3,Mar,1,10,2016-03,4.63,-15.44
US-2016-114013,2016-03-13,East,Office Supplies,Storage,2,0.2,126.08,-28.368,2016,3,Mar,1,10,2016-03,63.04,-28.37
US-2016-114013,2016-03-13,East,Technology,Machines,3,0.7,449.1,-643.71,2016,3,Mar,1,10,2016-03,149.7,-643.71
CA-2017-135069,2017-04-10,East,Office Supplies,Appliances,4,0.2,195.1,21.9492,2017,4,Apr,2,15,2017-04,48.78,21.95
CA-2017-135069,2017-04-10,East,Furniture,Furnishings,3,0.2,36.67,6.4176,2017,4,Apr,2,15,2017-04,12.22,6.42
CA-2016-101693,2016-06-25,Central,Furniture,Chairs,2,0.3,85.25,-6.089,2016,6,Jun,2,25,2016-06,42.62,-6.09
CA-2016-101693,2016-06-25,Central,Furniture,Furnishings,2,0.6,32.71,-26.1696,2016,6,Jun,2,25,2016-06,16.36,-26.17
US-2014-164763,2014-03-17,South,Office Supplies,Binders,3,0.0,11.43,5.3721,2014,3,Mar,1,12,2014-03,3.81,5.37
US-2014-164763,2014-03-17,South,Office Supplies,Binders,2,0.0,30.44,14.9156,2014,3,Mar,1,12,2014-03,15.22,14.92
US-2014-164763,2014-03-17,South,Office Supplies,Paper,2,0.0,12.96,6.3504,2014,3,Mar,1,12,2014-03,6.48,6.35
US-2014-164763,2014-03-17,South,Office Supplies,Paper,4,0.0,16.0,7.68,2014,3,Mar,1,12,2014-03,4.0,7.68
US-2014-164763,2014-03-17,South,Office Supplies,Appliances,3,0.0,32.67,8.4942,2014,3,Mar,1,12,2014-03,10.89,8.49
CA-2014-161249,2014-08-09,West,Office Supplies,Fasteners,3,0.2,4.46,-0.9486,2014,8,Aug,3,32,2014-08,1.49,-0.95
CA-2014-161249,2014-08-09,West,Office Supplies,Binders,5,0.7,9.35,-6.5415,2014,8,Aug,3,32,2014-08,1.87,-6.54
CA-2015-148180,2015-07-26,West,Office Supplies,Binders,3,0.2,9.14,3.0861,2015,7,Jul,3,30,2015-07,3.05,3.09
CA-2015-148180,2015-07-26,West,Office Supplies,Binders,6,0.2,23.14,8.3868,2015,7,Jul,3,30,2015-07,3.86,8.39
CA-2015-148180,2015-07-26,West,Office Supplies,Art,5,0.0,99.2,25.792,2015,7,Jul,3,30,2015-07,19.84,25.79
CA-2014-165568,2014-02-15,West,Office Supplies,Binders,5,0.2,21.36,7.209,2014,2,Feb,1,7,2014-02,4.27,7.21
CA-2015-145457,2015-03-24,West,Furniture,Furnishings,5,0.0,46.9,13.132,2015,3,Mar,1,13,2015-03,9.38,13.13
US-2017-163657,2017-09-02,West,Office Supplies,Binders,5,0.2,18.72,6.552,2017,9,Sep,3,35,2017-09,3.74,6.55
US-2017-163657,2017-09-02,West,Furniture,Tables,2,0.2,236.53,-2.9566,2017,9,Sep,3,35,2017-09,118.26,-2.96
CA-2015-120446,2015-11-16,West,Office Supplies,Labels,3,0.0,18.9,8.694,2015,11,Nov,4,47,2015-11,6.3,8.69
CA-2014-109932,2014-12-09,Central,Office Supplies,Paper,2,0.2,10.69,3.7408,2014,12,Dec,4,50,2014-12,5.34,3.74
CA-2014-109932,2014-12-09,Central,Office Supplies,Storage,3,0.2,237.1,20.7459,2014,12,Dec,4,50,2014-12,79.03,20.75
CA-2017-127474,2017-02-03,Central,Office Supplies,Paper,1,0.2,5.18,1.8144,2017,2,Feb,1,5,2017-02,5.18,1.81
CA-2017-127474,2017-02-03,Central,Office Supplies,Paper,2,0.2,65.58,23.7742,2017,2,Feb,1,5,2017-02,32.79,23.77
CA-2017-127474,2017-02-03,Central,Furniture,Furnishings,1,0.6,22.2,-26.085,2017,2,Feb,1,5,2017-02,22.2,-26.08
CA-2017-127474,2017-02-03,Central,Office Supplies,Paper,5,0.2,419.4,146.79,2017,2,Feb,1,5,2017-02,83.88,146.79
CA-2017-115448,2017-11-11,South,Furniture,Furnishings,5,0.2,88.92,14.4495,2017,11,Nov,4,45,2017-11,17.78,14.45
CA-2017-105669,2017-09-17,Central,Office Supplies,Art,3,0.2,9.91,3.2214,2017,9,Sep,3,37,2017-09,3.3,3.22
CA-2017-105669,2017-09-17,Central,Furniture,Chairs,5,0.3,318.43,-77.333,2017,9,Sep,3,37,2017-09,63.69,-77.33
CA-2017-105669,2017-09-17,Central,Office Supplies,Binders,5,0.8,5.8,-10.15,2017,9,Sep,3,37,2017-09,1.16,-10.15
CA-2017-105669,2017-09-17,Central,Technology,Phones,6,0.2,1415.76,88.485,2017,9,Sep,3,37,2017-09,235.96,88.48
CA-2017-134796,2017-06-25,Central,Technology,Phones,2,0.2,148.48,16.704,2017,6,Jun,2,25,2017-06,74.24,16.7
CA-2016-137743,2016-07-30,Central,Office Supplies,Labels,4,0.2,9.25,3.1212,2016,7,Jul,3,30,2016-07,2.31,3.12
CA-2016-137743,2016-07-30,Central,Office Supplies,Storage,2,0.2,1036.62,51.8312,2016,7,Jul,3,30,2016-07,518.31,51.83
CA-2015-137974,2015-04-16,South,Technology,Phones,2,0.0,569.64,148.1064,2015,4,Apr,2,16,2015-04,284.82,148.11
CA-2015-137974,2015-04-16,South,Office Supplies,Binders,1,0.0,9.14,4.57,2015,4,Apr,2,16,2015-04,9.14,4.57
CA-2015-137974,2015-04-16,South,Furniture,Furnishings,7,0.0,1196.86,119.686,2015,4,Apr,2,16,2015-04,170.98,119.69
CA-2015-137974,2015-04-16,South,Furniture,Bookcases,9,0.0,523.26,125.5824,2015,4,Apr,2,16,2015-04,58.14,125.58
US-2015-136987,2015-04-11,West,Technology,Copiers,4,0.2,639.97,215.9892,2015,4,Apr,2,15,2015-04,159.99,215.99
US-2015-136987,2015-04-11,West,Office Supplies,Paper,2,0.0,52.76,24.2696,2015,4,Apr,2,15,2015-04,26.38,24.27
CA-2015-138485,2015-02-27,West,Technology,Accessories,9,0.0,538.92,80.838,2015,2,Feb,1,9,2015-02,59.88,80.84
CA-2016-103709,2016-09-08,West,Office Supplies,Art,2,0.0,14.88,3.72,2016,9,Sep,3,36,2016-09,7.44,3.72
CA-2016-103709,2016-09-08,West,Office Supplies,Paper,8,0.0,34.24,15.408,2016,9,Sep,3,36,2016-09,4.28,15.41
CA-2016-103709,2016-09-08,West,Office Supplies,Storage,2,0.0,261.74,65.435,2016,9,Sep,3,36,2016-09,130.87,65.44
CA-2016-138282,2016-05-19,West,Office Supplies,Appliances,8,0.0,87.84,23.7168,2016,5,May,2,20,2016-05,10.98,23.72
CA-2017-148985,2017-11-11,West,Furniture,Furnishings,4,0.0,34.92,11.8728,2017,11,Nov,4,45,2017-11,8.73,11.87
CA-2014-138100,2014-09-15,East,Office Supplies,Paper,3,0.0,14.94,7.0218,2014,9,Sep,3,38,2014-09,4.98,7.02
CA-2014-138100,2014-09-15,East,Furniture,Furnishings,2,0.0,14.56,6.2608,2014,9,Sep,3,38,2014-09,7.28,6.26
CA-2015-100734,2015-09-15,East,Office Supplies,Binders,4,0.7,3.58,-2.8608,2015,9,Sep,3,38,2015-09,0.9,-2.86
CA-2015-100734,2015-09-15,East,Office Supplies,Storage,2,0.2,147.18,-29.4368,2015,9,Sep,3,38,2015-09,73.59,-29.44
CA-2016-139997,2016-07-01,West,Technology,Copiers,5,0.0,1499.95,449.985,2016,7,Jul,3,26,2016-07,299.99,449.98
CA-2016-109652,2016-04-10,Central,Office Supplies,Art,4,0.2,13.57,3.2224,2016,4,Apr,2,14,2016-04,3.39,3.22
CA-2014-167199,2014-01-06,South,Furniture,Chairs,9,0.0,2573.82,746.4078,2014,1,Jan,1,2,2014-01,285.98,746.41
CA-2014-167199,2014-01-06,South,Office Supplies,Binders,2,0.0,609.98,274.491,2014,1,Jan,1,2,2014-01,304.99,274.49
CA-2014-167199,2014-01-06,South,Office Supplies,Art,2,0.0,5.48,1.4796,2014,1,Jan,1,2,2014-01,2.74,1.48
CA-2014-167199,2014-01-06,South,Technology,Phones,2,0.0,391.98,113.6742,2014,1,Jan,1,2,2014-01,195.99,113.67
CA-2014-167199,2014-01-06,South,Technology,Phones,4,0.0,755.96,204.1092,2014,1,Jan,1,2,2014-01,188.99,204.11
CA-2014-167199,2014-01-06,South,Office Supplies,Fasteners,4,0.0,31.12,0.3112,2014,1,Jan,1,2,2014-01,7.78,0.31
CA-2014-167199,2014-01-06,South,Office Supplies,Paper,1,0.0,6.54,3.0084,2014,1,Jan,1,2,2014-01,6.54,3.01
CA-2016-124583,2016-09-01,West,Office Supplies,Envelopes,1,0.0,12.78,5.751,2016,9,Sep,3,35,2016-09,12.78,5.75
CA-2014-113964,2014-09-23,East,Office Supplies,Binders,4,0.2,18.46,6.924,2014,9,Sep,3,39,2014-09,4.62,6.92
CA-2014-129938,2014-12-15,East,Furniture,Chairs,7,0.3,445.8,-108.2662,2014,12,Dec,4,51,2014-12,63.69,-108.27
CA-2017-135111,2017-12-28,Central,Office Supplies,Art,1,0.0,2.48,0.868,2017,12,Dec,4,52,2017-12,2.48,0.87
CA-2017-135111,2017-12-28,Central,Office Supplies,Binders,5,0.0,25.9,12.691,2017,12,Dec,4,52,2017-12,5.18,12.69
US-2015-134558,2015-12-19,East,Office Supplies,Paper,5,0.0,29.9,14.651,2015,12,Dec,4,51,2015-12,5.98,14.65
US-2015-134558,2015-12-19,East,Technology,Accessories,9,0.0,2249.91,517.4793,2015,12,Dec,4,51,2015-12,249.99,517.48
US-2015-134558,2015-12-19,East,Furniture,Tables,4,0.3,1053.16,-105.3164,2015,12,Dec,4,51,2015-12,263.29,-105.32
CA-2017-157196,2017-11-05,West,Office Supplies,Paper,2,0.0,12.96,6.2208,2017,11,Nov,4,44,2017-11,6.48,6.22
CA-2015-108672,2015-09-10,West,Furniture,Furnishings,6,0.0,106.68,33.0708,2015,9,Sep,3,37,2015-09,17.78,33.07
US-2017-118598,2017-11-16,East,Technology,Phones,6,0.0,119.94,5.997,2017,11,Nov,4,46,2017-11,19.99,6.0
US-2017-160836,2017-09-11,Central,Office Supplies,Paper,3,0.2,10.27,3.21,2017,9,Sep,3,37,2017-09,3.42,3.21
US-2017-160836,2017-09-11,Central,Furniture,Tables,5,0.3,512.19,-65.853,2017,9,Sep,3,37,2017-09,102.44,-65.85
US-2017-160836,2017-09-11,Central,Office Supplies,Appliances,2,0.8,1.56,-4.2012,2017,9,Sep,3,37,2017-09,0.78,-4.2
CA-2017-121048,2017-07-14,West,Office Supplies,Binders,2,0.2,4.45,1.4456,2017,7,Jul,3,28,2017-07,2.22,1.45
CA-2017-121048,2017-07-14,West,Furniture,Furnishings,3,0.0,276.69,49.8042,2017,7,Jul,3,28,2017-07,92.23,49.8
CA-2017-121048,2017-07-14,West,Office Supplies,Fasteners,4,0.0,4.96,2.3312,2017,7,Jul,3,28,2017-07,1.24,2.33
CA-2017-121048,2017-07-14,West,Office Supplies,Art,4,0.0,71.92,20.8568,2017,7,Jul,3,28,2017-07,17.98,20.86
CA-2017-121048,2017-07-14,West,Furniture,Furnishings,3,0.0,18.84,7.9128,2017,7,Jul,3,28,2017-07,6.28,7.91
CA-2017-121048,2017-07-14,West,Technology,Accessories,3,0.0,140.97,19.7358,2017,7,Jul,3,28,2017-07,46.99,19.74
CA-2017-121048,2017-07-14,West,Technology,Phones,3,0.2,470.38,52.9173,2017,7,Jul,3,28,2017-07,156.79,52.92
US-2017-120147,2017-03-30,West,Office Supplies,Art,2,0.0,6.08,2.0672,2017,3,Mar,1,13,2017-03,3.04,2.07
US-2017-120147,2017-03-30,West,Technology,Phones,1,0.2,164.79,18.5391,2017,3,Mar,1,13,2017-03,164.79,18.54
CA-2016-158043,2016-01-31,East,Office Supplies,Envelopes,2,0.0,23.36,11.68,2016,1,Jan,1,4,2016-01,11.68,11.68
US-2017-106579,2017-06-08,Central,Office Supplies,Binders,4,0.8,12.18,-18.8728,2017,6,Jun,2,23,2017-06,3.04,-18.87
CA-2014-115889,2014-11-02,West,Technology,Phones,2,0.2,46.38,5.2182,2014,11,Nov,4,44,2014-11,23.19,5.22
CA-2014-115889,2014-11-02,West,Office Supplies,Storage,2,0.0,362.92,105.2468,2014,11,Nov,4,44,2014-11,181.46,105.25
US-2017-161935,2017-07-14,East,Office Supplies,Paper,2,0.2,9.25,3.3524,2017,7,Jul,3,28,2017-07,4.62,3.35
US-2017-161935,2017-07-14,East,Technology,Phones,9,0.4,1889.95,-377.9892,2017,7,Jul,3,28,2017-07,209.99,-377.99
US-2017-161935,2017-07-14,East,Office Supplies,Storage,5,0.2,62.04,4.653,2017,7,Jul,3,28,2017-07,12.41,4.65
US-2017-161935,2017-07-14,East,Furniture,Furnishings,5,0.2,396.92,148.845,2017,7,Jul,3,28,2017-07,79.38,148.84
US-2017-161935,2017-07-14,East,Office Supplies,Storage,7,0.2,239.46,17.9592,2017,7,Jul,3,28,2017-07,34.21,17.96
US-2017-161935,2017-07-14,East,Office Supplies,Art,5,0.2,13.12,2.132,2017,7,Jul,3,28,2017-07,2.62,2.13
US-2017-167920,2017-12-09,South,Office Supplies,Binders,2,0.0,29.36,13.5056,2017,12,Dec,4,49,2017-12,14.68,13.51
US-2017-167920,2017-12-09,South,Office Supplies,Appliances,5,0.0,214.9,62.321,2017,12,Dec,4,49,2017-12,42.98,62.32
US-2017-167920,2017-12-09,South,Office Supplies,Binders,4,0.0,15.92,7.4824,2017,12,Dec,4,49,2017-12,3.98,7.48
US-2017-167920,2017-12-09,South,Technology,Accessories,5,0.0,146.45,48.3285,2017,12,Dec,4,49,2017-12,29.29,48.33
US-2017-167920,2017-12-09,South,Office Supplies,Storage,1,0.0,15.14,0.6056,2017,12,Dec,4,49,2017-12,15.14,0.61
US-2017-167920,2017-12-09,South,Office Supplies,Labels,2,0.0,5.76,2.6496,2017,12,Dec,4,49,2017-12,2.88,2.65
US-2017-167920,2017-12-09,South,Technology,Copiers,2,0.0,1399.98,629.991,2017,12,Dec,4,49,2017-12,699.99,629.99
CA-2016-162383,2016-09-05,East,Office Supplies,Binders,2,0.7,8.95,-7.46,2016,9,Sep,3,36,2016-09,4.47,-7.46
CA-2016-162383,2016-09-05,East,Office Supplies,Binders,6,0.7,8.86,-6.4944,2016,9,Sep,3,36,2016-09,1.48,-6.49
CA-2016-162383,2016-09-05,East,Furniture,Chairs,2,0.3,85.25,-1.2178,2016,9,Sep,3,36,2016-09,42.62,-1.22
